userid,itemid,weekday,domain,sales_chart,sales_rank,brand,price,user_pos_1month_seq,user_neg_1month_seq,user_pos_2month_seq,user_neg_2month_seq,user_pos_6month_seq,user_neg_6month_seq,label,timestamp
631006,489190,5,8,34,9,1213,1,[1216097],[],[1216097],[],"[366509, 366509, 890094, 1216097]",[520075],1,1512172800
2866893,809420,2,8,34,9,15325,3,[],[],[],[849726],[],"[301592, 415288, 611830, 751274, 849726]",0,1532476800
1257966,1153808,6,8,34,9,11626,3,[],[],[],[],"[1146618, 608985]","[765510, 665966, 128860]",1,1518307200
363499,404443,0,8,34,9,3009,4,[],[],[],[],[],[],0,1525046400
490553,624663,1,8,34,9,11626,6,[],[],[],[],[],[],0,1514851200
424823,1162576,1,8,34,9,13366,4,[],[],[],[],[],[],1,1503964800
2788298,364194,6,8,34,9,7930,3,[],[],[],[],[],[],0,1518307200
1951925,1022078,4,8,34,9,1213,8,[],[],[],[],[],[],1,1512086400
594745,925503,3,8,34,9,17066,1,[],[],[873309],[],[873309],[],1,1507766400
1971944,825525,0,8,34,9,769,4,[],[],[],[],[],[],1,1520812800
1491963,950059,3,8,34,9,15151,4,[],[],[],[],"[779730, 291092, 764883]","[357381, 1245059]",0,1522281600
630905,584217,1,8,34,9,10990,3,[],[],[],[],[],[],1,1504569600
1558382,1166998,1,8,34,9,11626,3,"[363126, 866064, 363126, 811825, 460877, 1230941, 710438, 713488, 299921, 1254306, 956479, 259304, 1361492, 1098751, 584371]","[481286, 620785, 967663, 623201]","[363126, 866064, 363126, 811825, 460877, 1230941, 710438, 713488, 299921, 1254306, 956479, 259304, 1361492, 1098751, 584371]","[481286, 620785, 967663, 623201]","[318054, 625669, 913054, 363126, 866064, 363126, 811825, 460877, 1230941, 710438, 713488, 299921, 1254306, 956479, 259304, 1361492, 1098751, 584371]","[481286, 620785, 967663, 623201]",1,1519689600
11351,901284,4,8,34,9,17271,3,[],[],[],[],[],[],1,1516924800
1082377,985717,3,8,34,9,9887,3,[],[419061],[],[419061],[],[419061],0,1512604800
2161033,804114,6,8,34,9,4035,3,[],[],[],[],[],[],0,1506211200
460988,920927,3,8,34,9,11626,5,[],[],"[1087088, 511257, 1220223, 576162, 475079, 505605]",[789968],"[1087088, 511257, 1220223, 576162, 475079, 505605]",[789968],0,1520467200
672226,706640,0,8,34,9,10990,5,[],[],[],[],[],[],0,1524441600
2270209,437546,6,8,34,9,769,4,[],[],[],[],[],[],1,1513468800
499787,1173252,3,8,34,9,13209,3,[],[],[],[],[],[],0,1516838400
644421,558408,6,8,34,9,3835,1,[],[],[],[],[],[],0,1512864000
50425,986410,6,8,34,9,14619,4,[],[],[],[],[],[],1,1503187200
585731,340601,3,8,34,9,7460,1,[],[],[],[],"[422899, 73554, 572635, 526609]",[],1,1524096000
1158051,491685,0,8,34,9,4998,3,[],[],[],[],[],[],0,1522022400
1615473,959315,1,8,34,9,2779,4,[],[],[],[],[],[845188],1,1510012800
2863439,749524,3,8,34,9,21522,3,[],[],[],[826100],[],[826100],0,1531958400
1659696,942636,1,8,34,9,17271,3,"[742830, 103890, 585039, 1216609]","[1258096, 368658, 368658]","[742830, 103890, 585039, 1216609]","[1258096, 368658, 368658]","[742830, 103890, 585039, 1216609]","[1258096, 368658, 368658]",1,1524528000
2682471,275874,5,8,34,9,11626,4,[],[],[],[],[],[],0,1525478400
1579900,1048769,6,8,34,9,16181,3,[],[],[],[],[],[],0,1529193600
2074297,1140958,2,8,34,9,5628,1,[840258],[1081926],[840258],[1081926],[840258],[1081926],1,1512518400
2532414,1321162,6,8,39,9,22200,4,[],[],[],[],[],[],1,1523145600
1593114,1052069,4,8,34,9,14409,4,[],[],[],[],[],[],1,1504828800
1875977,990850,3,8,34,9,13497,3,"[1046561, 564948, 762579, 559362, 423193, 1230019, 1189014, 1130106]",[],"[881442, 657782, 600770, 987716, 701586, 1160334, 1046561, 564948, 762579, 559362, 423193, 1230019, 1189014, 1130106]",[],"[881442, 657782, 600770, 987716, 701586, 1160334, 1046561, 564948, 762579, 559362, 423193, 1230019, 1189014, 1130106]",[],1,1510790400
133573,1106635,2,8,34,9,949,1,[],[],[],[],[420511],[],1,1514332800
322800,953382,4,8,34,9,8263,3,[],[],[],[],[],[],0,1529625600
2094649,277812,2,8,34,9,7956,3,[],[],[],[],[],[],1,1512518400
1645505,1241278,2,8,34,9,21405,4,[],[],[],[174752],[],[174752],0,1518566400
773392,890579,4,8,34,9,11626,4,[],[],[],[],[],[],1,1508457600
2867760,1355802,2,8,34,9,11626,3,"[667833, 1358527, 1197110, 736802]",[],"[997189, 667833, 1358527, 1197110, 736802]",[],"[628164, 378670, 884105, 1277651, 1025529, 1300453, 797028, 1358874, 660542, 1166626, 974138, 1282672, 493296, 518414, 432664, 1010062, 479634, 1081347, 1099209, 862259, 270418, 420223, 1033187, 997189, 667833, 1358527, 1197110, 736802]","[889970, 472723, 583221, 465005, 427511, 399873]",1,1532476800
2060372,706651,3,8,34,9,11626,4,[],[],[],[],[],[],0,1529539200
98665,889029,3,8,34,9,21787,3,[],[],[],[],[1229966],[],1,1525305600
2011477,434618,1,8,34,9,12857,4,[648043],[627502],[648043],[627502],[648043],[627502],1,1509408000
1450820,1266811,0,8,34,9,15151,3,[],[],[792022],[],[792022],[],0,1532304000
1168029,585739,0,8,34,9,12103,5,[],[],[],[],[],[],0,1503273600
638275,1115599,6,8,34,9,2752,3,"[437640, 702326, 347610, 958090]",[],"[437640, 702326, 347610, 958090]",[],"[437640, 702326, 347610, 958090]",[],1,1520121600
2051250,359852,1,8,34,9,16097,4,[],[],[],[],[],[],0,1520899200
201833,294883,0,8,34,9,4762,0,"[301223, 1307286]",[],"[301223, 1307286]",[],"[921450, 1142173, 732634, 990828, 285119, 758815, 1212032, 915280, 1040610, 301223, 1307286]",[],1,1520208000
79531,1242362,2,8,34,9,2159,1,[],[],[],[],[],[],0,1512518400
651976,707263,6,8,34,9,1370,3,[],[],[],[],[],[],0,1505001600
2787688,832146,3,8,34,9,12825,3,[1014650],[],[1014650],[],"[969113, 1010694, 793673, 992518, 1014650]",[487433],1,1528934400
2280901,1096461,0,8,34,9,11574,4,[],[],[],[],[],[],1,1530489600
2638851,380858,3,8,34,9,21140,3,"[367044, 367044, 467295, 322247, 481375]",[],"[550959, 1077328, 613647, 493894, 1026010, 427894, 995631, 935620, 269972, 1080765, 351728, 351746, 392306, 351746, 351728, 710032, 526500, 576726, 367044, 367044, 467295, 322247, 481375]","[136192, 745738, 476579, 472571, 897815, 498971]","[1107712, 598586, 965520, 1146612, 359626, 274035, 647327, 1305728, 359626, 283325, 550959, 1077328, 613647, 493894, 1026010, 427894, 995631, 935620, 269972, 1080765, 351728, 351746, 392306, 351746, 351728, 710032, 526500, 576726, 367044, 367044, 467295, 322247, 481375]","[136192, 745738, 476579, 472571, 897815, 498971]",1,1511395200
714981,413928,0,8,34,9,11626,4,[],[],[],[],[],[],1,1518393600
1924894,1284046,2,8,34,9,3879,5,[],[],[],[],[],[],0,1525219200
1114015,926314,4,8,34,9,9913,4,[417517],[],[417517],[],[417517],[],1,1515110400
1608014,633286,3,8,34,9,22200,4,[],[],[],[],"[29895, 1280674, 1069299]",[51210],1,1522281600
1634693,852513,1,8,34,9,22041,4,[],[],[],[],[],[],0,1521504000
1282848,408692,1,8,34,9,11626,4,[],[],[],[],[],[],0,1521504000
50853,677607,3,8,34,9,12253,3,[],[],[],[],[],[],0,1531353600
1087372,887247,1,8,34,9,11083,0,[],[],[],[],[690553],"[214598, 826169, 968573, 562262, 1157340, 1057833, 473218, 1056835, 1359349, 691242]",1,1514246400
260068,745183,6,8,34,9,11626,4,[],[],[],[],[],"[1152183, 785488, 666164, 775262]",0,1523145600
10626,1101039,6,8,34,9,11626,1,[],[],[461529],[],[461529],[],0,1515888000
1574738,284564,6,8,34,9,10741,3,[],[],[],[],[],[],0,1510444800
675575,1118802,5,8,34,9,22028,4,[],[],[],[],[],[],0,1511568000
367039,1361945,4,8,34,9,5174,3,[],[],[],[],[],[],1,1509667200
1657023,681343,1,8,34,9,10207,4,[53080],[],[53080],[],[53080],[],1,1505174400
400524,724650,5,8,34,9,769,4,[],[],[133360],[],[133360],[],1,1520035200
1204703,972543,6,8,39,6,8732,3,[],[],[],[],"[1289118, 903018]","[912343, 1076881, 1327365]",0,1513468800
2461459,1181435,3,8,34,9,11626,1,[],[],[],[],[],[],0,1533772800
1330997,747514,2,8,34,9,15815,3,[],[],[],[],[],[],1,1528848000
1632596,1350677,3,8,34,9,196,3,[],[],[],[],[],[],0,1512604800
933016,302515,6,8,34,9,14409,3,[],[],[],[],[],[],1,1503187200
2002292,798096,5,8,34,9,22317,4,[],[],[],[],[451734],[],0,1526688000
1001568,901281,4,8,34,9,17271,3,[1077450],[],"[592569, 368818, 368818, 1130191, 1223259, 1125712, 616420, 1077450]",[],"[1157747, 1030902, 592569, 368818, 368818, 1130191, 1223259, 1125712, 616420, 1077450]",[],1,1516924800
2782879,329347,4,8,34,9,9663,3,[],[],[],[],[],[],1,1519948800
2533312,670666,5,8,34,9,9887,5,[],[],[],[],[],[],0,1523059200
2598592,347201,1,8,34,9,4361,4,[],[],[],[],[],[],0,1522713600
2175099,716135,1,8,34,9,8263,4,[],[],[],[279322],[],[279322],1,1526342400
1928192,968047,0,8,34,9,11626,1,[],[],[],[],[],[],1,1502668800
2028867,975816,2,8,34,9,3080,4,[],[],[],[],[],[],1,1504051200
1357742,555396,3,8,34,9,11626,5,[],[],[],[],[],[],0,1530144000
1345181,793881,3,8,34,9,9133,4,[],[],[],[],[],[],1,1506556800
129102,949600,4,8,34,9,9458,4,[],[],[],[],[],[],1,1504224000
2319981,914898,1,8,34,9,14586,3,[1276460],[],[1276460],[],[1276460],[],1,1514851200
1409737,811941,3,8,34,9,3835,3,[],[],[],[],[],[],0,1507766400
2765539,939378,5,8,34,9,14409,3,[],[],[],[],"[547776, 1057850, 487923]",[],1,1522454400
1484276,812900,3,8,34,9,6325,3,[],[],[],[],[],[],0,1516233600
1258980,1090546,2,8,34,9,10781,1,[],[],[],[],[],[],1,1504051200
2541470,581844,5,8,34,9,10267,4,[],[],[],[],[],[],1,1503100800
1264250,804666,6,8,34,9,15122,1,[],[],[],[],[],[],0,1520726400
2187569,476245,0,8,34,9,323,5,[],[],[],[],[],[1225474],0,1523232000
951266,1300947,3,8,34,9,17066,3,"[1067049, 1144597]",[],"[1067049, 1144597]",[],"[1067049, 1144597]",[],1,1506556800
310557,1053037,3,8,34,9,8242,3,[],[],[],[],[],[783567],1,1533168000
1217215,1110717,5,8,34,9,13348,5,[],[],[],[],[],[],0,1526688000
2507921,1038519,5,8,34,9,16637,1,[],[],[],[],[],"[1215512, 1201911]",0,1514592000
1117753,279786,0,8,34,9,14272,4,[],[],[],[],[],[],0,1514764800
1699093,732499,0,8,34,9,1516,5,[],[527420],[],[527420],[],[527420],0,1511136000
2093998,436429,6,8,34,9,3611,1,[],[],[],[],[631639],[836788],1,1517702400
947960,722599,6,8,34,9,11626,3,[],[],[],[],[],[],0,1503187200
1220767,1181502,2,8,34,9,10931,4,"[1010520, 9336, 4621]",[],"[1306060, 1340011, 4622, 819945, 22648, 1010520, 9336, 4621]",[],"[1306060, 1340011, 4622, 819945, 22648, 1010520, 9336, 4621]",[],1,1506470400
1497097,879154,2,8,34,9,22042,4,[],[],[],[],[],[],1,1523404800
1759001,937722,0,8,34,9,15122,1,[],[481339],[],"[297909, 1232928, 481339]",[],"[297909, 1232928, 481339]",0,1516579200
2452088,819911,3,8,34,9,8049,3,[],[],[],[],[],[],0,1504137600
2611688,289369,2,8,34,9,12419,3,[],[],"[309032, 209194, 299326, 816836, 1066656, 944956, 84771, 837772, 802992, 286554, 436211, 681387]",[],"[86536, 309019, 375020, 309032, 209194, 299326, 816836, 1066656, 944956, 84771, 837772, 802992, 286554, 436211, 681387]",[],1,1510099200
611130,1122614,0,8,34,9,6496,3,[],[],[],[],[],[1061992],1,1519603200
538698,1232882,4,8,34,9,11626,3,[],[812309],[],[812309],[],[812309],1,1532649600
694829,1047970,1,8,34,9,373,4,[],[],[],[],[1030285],[],1,1514246400
2614656,657319,3,8,34,9,4762,7,[],[],[],[],[468760],[832997],1,1515024000
768703,998554,4,8,34,9,11626,4,[],[],[],[],[],[],0,1507852800
335774,548313,2,8,34,9,11626,7,"[1223428, 1245175]",[568022],"[1142671, 1223428, 1245175]",[568022],"[995292, 1142671, 1223428, 1245175]",[568022],1,1523404800
245516,832129,4,8,34,9,8865,4,[],[],[],[],[1044033],[768641],0,1532649600
2658827,1346031,2,8,34,9,17268,5,[975933],[],[975933],[],[975933],[],0,1519171200
2236020,464889,1,8,34,9,17117,6,[],[],[],[],[],[],0,1513641600
592405,317346,0,8,42,6,1714,3,[],[],"[270584, 1067371, 332908]",[],"[938032, 845587, 698447, 302996, 357554, 357554, 586568, 1152487, 394536, 278699, 741703, 578185, 86872, 1248919, 1272015, 268689, 1080214, 1278236, 603159, 521515, 1272021, 270584, 1067371, 332908]",[],1,1514764800
702416,488382,2,8,34,9,15905,3,[],[],[],[],[],[],0,1512518400
2558941,1259794,1,8,34,9,721,4,[],[],[],[],[],[],1,1506988800
2178985,1296361,5,8,34,9,14409,4,[],[],[],[],[],[],1,1506729600
1968912,1036652,5,8,34,9,6104,1,[],[],[901907],[],"[1173001, 1234977, 735480, 901907]","[586439, 1079909, 782136]",0,1513987200
2358954,1314193,1,8,34,9,11626,4,[],[458405],[],[458405],[],[458405],0,1516665600
1026406,1059503,6,8,34,9,769,4,[],[278701],[],[278701],[],[278701],1,1522540800
2028226,1261818,3,8,34,9,4059,5,[],[],"[1217034, 1052117]","[359469, 1072711, 305036]","[1217034, 1052117]","[359469, 1072711, 305036]",1,1519862400
988919,958476,1,8,34,9,1370,3,[],[],[],[],[],[],0,1503964800
187664,1248732,3,8,34,9,769,3,[],[],[],[],[],[],1,1523491200
2539587,670464,1,8,34,9,11790,3,[],[],[],[],[],[],1,1526342400
2353768,560114,1,8,34,9,11626,4,[],[],[],[],[],[],0,1514246400
2716322,681196,0,8,34,9,12783,4,[],[],[],[],[],[986448],0,1526860800
2728897,1125432,4,8,34,9,11103,0,[],[],[],[488618],"[807635, 1345021, 819001, 1323755, 884398, 677440, 384613, 44, 610533, 495037, 443909, 902043, 907563, 1075041, 650775]","[321692, 869068, 646703, 504822, 602945, 728628, 1070640, 424926, 1257795, 488618]",1,1532044800
2721322,1204282,0,8,34,9,11626,3,[],[],[],[],[],[],0,1516579200
2205071,1360262,6,8,34,9,17271,4,[],[],[],[],[],[],0,1506816000
354503,1279194,1,8,34,9,11626,1,[],[],[],[],[],[],0,1509408000
771123,913220,2,8,34,9,6226,4,[],[],[],[],[],[],0,1516147200
1204259,287038,3,8,34,9,11626,1,[],[],"[856803, 1140277, 399543, 800971, 321961, 390946, 723265, 349780, 1241275, 882495, 1010239, 923412, 1338756]","[821542, 1162060, 1096084, 922871]","[856803, 1140277, 399543, 800971, 321961, 390946, 723265, 349780, 1241275, 882495, 1010239, 923412, 1338756]","[1068686, 697577, 821542, 1162060, 1096084, 922871]",0,1524096000
1801840,568249,0,8,34,9,15151,0,[],[],[],[],[],[],0,1506902400
789935,942388,0,8,24,2,11626,4,[],[],[],[],[],[518218],0,1513555200
387854,884844,4,8,34,9,13447,4,[],[],[],[],[],[],0,1508457600
2630102,845652,1,8,34,9,9357,1,"[276215, 620, 956783, 1340739, 1149639, 560229, 1277714, 1208106]","[901363, 790569, 895691, 642432, 963903, 425137, 1229449]","[276215, 620, 956783, 1340739, 1149639, 560229, 1277714, 1208106]","[901363, 790569, 895691, 642432, 963903, 425137, 1229449]","[276215, 620, 956783, 1340739, 1149639, 560229, 1277714, 1208106]","[901363, 790569, 895691, 642432, 963903, 425137, 1229449]",1,1503964800
213165,1311450,2,8,34,9,17138,4,[],[],[],[],[],[],1,1514332800
1035179,1042557,1,8,34,9,15151,0,"[706372, 649084, 706367]",[],"[706372, 649084, 706367]",[],"[706372, 649084, 706367]",[],0,1505174400
149035,388929,3,8,34,9,17341,3,[],[],[],"[478295, 83780, 639465, 738493, 156384, 504784]",[],"[239887, 478295, 83780, 639465, 738493, 156384, 504784]",0,1523491200
213924,1073454,3,8,34,9,6839,6,[],[],[],[],[],[],0,1508371200
2740065,649547,6,8,34,9,12013,4,[],[],[],[],[],[],0,1505606400
356938,1011073,3,8,34,9,14409,3,[],[],[],[],[],[],1,1529539200
1815132,286500,0,8,34,9,15151,3,[],[],[],[],[],[],0,1509321600
1346251,1142722,1,8,34,9,949,4,[],[],[],[],[],[],1,1503360000
461101,336900,0,8,34,9,2826,4,[],[],"[378448, 1187876, 1024904, 30087, 879071, 1076064, 794512, 144844, 397872]",[856560],"[1032273, 898668, 874989, 476051, 378448, 1187876, 1024904, 30087, 879071, 1076064, 794512, 144844, 397872]","[284152, 1060959, 439728, 856560]",0,1519603200
705908,791321,3,8,34,9,5223,4,[],[],[],[],[489029],[1166998],1,1533168000
1015825,936383,2,8,34,9,314,3,[],[],[],[],[],[],0,1510704000
2494456,353088,6,8,34,9,3009,3,[],[],"[1166426, 895631, 492313, 573605, 260693, 294607, 287555, 282424, 311200, 304207, 297446, 300295, 290729, 655797, 1272393, 283443, 381594, 381596, 509770, 372137, 652767, 216877, 367545, 438420, 547851, 933499, 1011184]","[1204443, 322295]","[421699, 561116, 200806, 1166426, 895631, 492313, 573605, 260693, 294607, 287555, 282424, 311200, 304207, 297446, 300295, 290729, 655797, 1272393, 283443, 381594, 381596, 509770, 372137, 652767, 216877, 367545, 438420, 547851, 933499, 1011184]","[734894, 1204443, 322295]",1,1521936000
1157240,1120942,5,8,34,9,780,3,[],[],[],[],[],[],0,1514592000
593478,1052069,0,8,34,9,14409,4,"[1017463, 961446, 1278761, 1074407, 620594]",[1241281],"[1080591, 351577, 351577, 1012532, 1240808, 296545, 298114, 1274678, 679197, 695502, 1017463, 961446, 1278761, 1074407, 620594]","[393834, 1241281]","[599144, 1166231, 674748, 881240, 1189131, 1132360, 1129196, 656883, 908705, 1182837, 863053, 328554, 1225651, 481375, 717636, 439023, 502027, 316717, 471863, 354660, 403414, 405858, 398238, 398237, 542465, 1333218, 1218807, 515771, 943894, 1333220, 396530, 857874, 1129507, 496801, 1014112, 781791, 289811, 1080591, 351577, 351577, 1012532, 1240808, 296545, 298114, 1274678, 679197, 695502, 1017463, 961446, 1278761, 1074407, 620594]","[358692, 393834, 1241281]",1,1529280000
384416,992661,0,8,34,9,12103,5,[],[958852],"[34802, 356688, 356688]",[958852],"[213502, 34802, 356688, 356688]","[175936, 958852]",1,1508716800
4768,551227,2,8,34,9,15151,0,[521721],[],[521721],[],[521721],[],1,1505865600
287264,1231200,4,8,34,9,12236,4,[],[],[],[],[],[],1,1519344000
795232,695502,0,8,34,9,769,4,[],[],"[1296591, 462824, 716613]",[],"[361261, 805251, 1296591, 462824, 716613]",[302907],1,1524441600
195244,574959,2,8,34,9,11626,4,[],[],[],[],[],[],0,1515542400
1271411,889658,2,8,34,9,1431,0,[],[],[],[],[],[],1,1532476800
83482,1044684,0,8,34,9,12457,3,[],[],[],[],[],[],0,1526256000
1134893,1069659,3,8,34,9,7858,0,[],[],[],[],"[442193, 547332, 753610]",[],0,1529539200
1313192,1190128,1,8,34,9,11171,1,[],[],[],[],[],[],0,1533600000
917025,365751,5,8,34,9,3009,4,[],[],[],[],[],[],1,1515196800
2112159,843484,1,8,34,9,14397,3,[],[],[],[],"[339245, 434911]",[],1,1532390400
938388,534987,6,8,39,8,11764,4,[],[],[],[],[],[],0,1508630400
1410618,368792,5,8,34,9,11626,5,[],"[922083, 457746, 366280]",[997728],"[447851, 922083, 457746, 366280]",[997728],"[447851, 922083, 457746, 366280]",1,1515196800
2736313,642639,3,8,34,9,11626,5,[],[],[],[],[],[],0,1512604800
1267319,1000620,1,8,34,9,7204,4,[],[],[],[],[],[],1,1525737600
1540469,1195552,0,8,34,9,373,4,[],[],[],[],[],[],1,1503878400
2382755,1024747,1,8,39,9,11626,4,[],[],[],[],"[579970, 576533, 1180888]","[376078, 296651, 299271, 1234441, 374433]",1,1517875200
1832050,1115836,3,8,34,9,16169,3,[],"[1237221, 834221]",[],"[1237221, 834221]",[],"[1237221, 834221]",0,1507766400
2107875,1063454,5,8,34,9,11626,4,[],[],[],[],[],[],0,1504310400
2427580,942345,0,8,34,9,8903,4,[],[],[],[],[],[],0,1517184000
707242,441177,6,8,34,9,12300,6,[],"[1298089, 55006]",[],"[1298089, 55006]",[],"[1298089, 55006]",1,1505001600
1322133,822160,1,8,34,9,11626,3,[],[],[],[],[],[],1,1510012800
1682569,364890,1,8,34,9,21169,4,[],[],[],[],[],[],1,1522713600
1678589,892973,1,8,34,9,13239,8,[],[],[],[1009571],[],[1009571],1,1510012800
62412,500579,0,8,34,9,12044,0,[],[],[],[],[],[],0,1503878400
2203771,669926,4,8,34,9,1878,0,[],[],"[434911, 339245]","[883636, 97510, 606664, 1023200, 41407]","[434911, 339245]","[93212, 1365222, 603132, 883636, 97510, 606664, 1023200, 41407]",1,1525392000
2491673,867632,6,8,34,9,6226,4,[],[],[],[],[],[337792],0,1515888000
332781,555702,5,8,34,9,10919,4,[],[1296403],[],[1296403],[],[1296403],0,1520640000
1610583,1013426,1,8,34,9,16980,3,[],[],[],"[615618, 873810]","[1027538, 570131, 442803, 426169]","[688660, 615618, 873810]",0,1534204800
1556573,914899,2,8,34,9,14586,3,[],[],[],[],[],[],1,1514332800
1371725,556872,3,8,34,9,11626,3,[],[],[],[],[],[],1,1512000000
2855489,1080266,0,8,34,9,11626,4,[],[],[],[],[],[],0,1505692800
609531,904225,0,8,34,9,949,3,[],[],[],[],[],[],1,1502668800
743652,781224,5,8,34,9,11097,0,[],[],[],[],[],[],1,1522454400
1687221,1277909,6,8,34,9,8467,3,[],[],[],[],[],[],1,1508630400
2799306,1335215,5,8,34,9,11626,4,[],[],[],[],[],[],0,1527897600
21624,1124484,0,8,34,9,11626,3,[],"[271402, 1268425]",[],"[271402, 1268425]",[1230831],"[271402, 1268425]",0,1526860800
494896,1128104,0,8,34,9,16862,5,[],[],[],[969132],[],"[1306588, 969132]",0,1528675200
1074798,953383,2,8,34,9,1192,3,[],[],[],[],[],[],1,1519776000
2827973,980263,2,8,34,9,8242,4,[],[],[],[],[],[],1,1510099200
1535502,732720,4,8,34,9,15815,0,[],[],[],[],[],[],0,1513296000
1377314,1073933,0,8,34,9,8708,4,[],[],[],[],[],[],0,1507507200
235913,1325440,4,8,34,9,11626,4,[],[],[],[],[],[],1,1514505600
1643840,1309387,1,8,34,9,12825,1,[],[],[],[],[1309057],[116603],1,1520899200
15103,570558,1,8,34,9,8191,3,[],[],[],[],[],[],1,1520294400
2249318,771911,2,8,34,9,15390,5,[],[420588],[],[420588],[],"[684736, 420588]",1,1521590400
780603,1040596,2,8,34,9,5904,3,[],[],[],[],[],[],1,1525219200
1370726,1158033,2,8,34,9,8378,1,[],[],[],[],"[289232, 489046, 873309, 863961, 381341]",[334577],1,1519776000
1552852,1258079,0,8,34,9,12103,5,[],[],[],[],[],[],0,1529280000
2670009,878029,5,8,34,9,323,6,[],[],[],[],[],[],0,1504915200
729588,954987,2,8,34,9,11626,4,[],[],[],[],[213502],[],0,1525824000
2037787,795731,2,8,34,9,11626,3,[],[],[],[],[],[972533],1,1514937600
1647873,333385,2,8,34,9,1800,4,[],[],[],"[444302, 571289, 915221, 896661]",[],"[444302, 571289, 915221, 896661]",0,1519776000
2402985,698337,1,8,34,9,6757,5,[],"[744063, 968145, 1255853, 116274, 411872]",[],"[744063, 968145, 1255853, 116274, 411872]",[],"[744063, 968145, 1255853, 116274, 411872]",0,1504569600
147751,887514,1,8,34,9,11626,4,[],[363988],[],[363988],[],[363988],1,1515456000
325586,598056,4,8,34,9,769,3,[],"[295457, 469079]",[],"[295457, 469079]",[958537],"[1250865, 295457, 469079]",0,1525392000
377152,488408,0,8,34,9,11626,3,[],[],[],[],[],[],0,1513555200
1348809,1245735,3,8,34,9,9306,3,[],[],[],[],[876179],[1348826],1,1528934400
1393089,788273,3,8,39,5,2987,4,[],[],[],[],[],[43923],1,1528934400
2264292,825735,4,8,34,9,21621,1,[],[],[],[],[],[788934],1,1533859200
1517398,312222,5,8,34,9,14957,4,[],[],[],[],[241909],[],0,1526688000
1226965,1247664,3,8,39,9,11626,3,[],[],[],[],[],[137416],0,1521676800
