click,purchase,userid,121,122,124,125,126,127,128,129,itemid,domain,207,210,216,508,509,702,853,301,109_14,110_14,127_14,150_14,D109_14,D110_14,D127_14,D150_14,D508,D509,D702,D853,train_tag
0,0,66722,22,8,1,5,3,1,1,2,4590,0,7872,689,13553,117,0,0,556,3,98,309,693,989,1,1,1,1,3,0,0,3,0
0,0,34155,1,7,2,4,0,1,1,4,4589,0,45320,706,53,117,0,0,0,3,4,1105,243,80,1,3,4,5,1,0,0,0,0
0,0,187396,22,8,1,5,3,1,1,2,4582,0,2255,655,0,117,0,0,932,3,7,1833,3855,1,2,2,1,3,2,0,0,1,2
0,0,17731,0,0,0,0,0,0,0,0,4582,0,2255,1587,0,117,0,0,331,1,327,4486,587,424,1,0,1,1,5,0,0,4,0
0,0,163690,17,11,1,6,1,1,1,2,4563,1,22042,60,12225,12,0,0,0,1,53,17588,520,31,2,0,1,3,1,0,0,0,0
0,0,83933,1,8,1,5,1,1,1,0,4556,0,14953,10641,8529,117,0,0,0,1,1124,11772,23412,693,3,1,1,3,3,0,0,0,0
0,0,0,1,8,1,5,0,1,1,0,4552,1,45098,290,187,0,0,47,0,3,4,0,12114,44,3,0,1,4,0,0,2,0,2
0,0,0,1,7,2,4,0,2,1,0,4542,3,31654,360,16894,64,0,0,1059,3,338,4572,55,36,0,0,1,0,3,0,0,1,2
0,0,157062,44,5,1,2,1,1,1,2,4536,0,44960,706,0,117,0,0,145,3,1433,11635,17057,38,1,0,1,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4535,4,44952,1678,2942,0,0,0,0,1,137,0,10704,7664,0,0,1,1,0,0,0,0,2
0,0,0,1,6,1,4,0,2,1,4,4532,0,44939,1530,12030,117,0,0,0,3,93,3143,1121,1250,4,0,2,1,2,0,0,0,2
0,0,3781,54,6,1,4,2,1,1,2,4514,24,41570,7983,3728,0,0,0,0,1,1408,4675,56,13733,0,3,1,1,0,0,0,0,0
0,0,0,1,2,2,2,0,1,1,2,4514,24,41570,7983,3728,0,0,0,0,3,78,27147,702,3185,0,1,1,1,0,0,0,0,2
0,0,99958,1,1,1,1,0,1,1,2,4509,0,12590,1311,7191,0,0,0,0,1,364,67458,1359,10,0,0,2,1,0,0,0,0,0
0,0,153138,1,6,1,4,0,1,1,3,4506,2,10714,11053,565,23,0,0,0,1,9,58667,1506,38,2,0,2,5,2,0,0,0,2
0,0,210552,1,11,1,6,0,1,1,0,4504,5,939,39128,53,0,0,17,0,1,81,1566,468,2814,4,0,1,6,0,0,3,0,0
0,0,724,11,6,1,4,1,1,1,2,4504,5,939,6872,53,25,10231,17,0,3,407,9308,6950,1879,1,1,1,5,0,1,4,0,1
0,0,0,23,6,1,4,1,1,1,3,4501,0,26114,1530,0,117,0,0,145,3,7,0,3415,38,0,0,1,2,4,0,0,3,2
0,0,23715,67,5,1,2,1,2,1,4,4482,5,44746,6913,0,25,0,0,2041,3,649,0,1037,6970,3,0,1,1,4,0,0,1,2
1,0,206537,0,0,0,0,0,0,0,0,4478,0,1076,1313,0,117,0,0,331,3,84,234,5,31,0,1,1,4,5,0,0,3,1
0,0,0,1,5,1,2,0,1,1,3,4478,0,1076,655,0,117,204,0,331,3,55,0,2461,38,0,0,1,2,3,3,0,1,2
0,0,117910,45,6,1,4,3,1,1,2,4472,0,44625,706,0,117,0,0,619,1,37,19135,180,44,1,1,1,0,4,0,0,3,0
0,0,116369,1,3,2,1,1,1,1,0,4467,2,5050,88,0,23,3270,0,0,3,1029,48571,644,117,0,2,2,1,4,3,0,0,2
0,0,122189,17,11,1,6,3,1,2,4,4465,6,44513,11532,0,0,0,0,0,3,181,5025,6266,299,2,0,3,3,0,0,0,0,2
0,0,48071,57,6,1,4,3,1,1,1,4465,6,44513,11532,0,0,0,0,0,1,70,0,141,2725,3,0,1,3,0,0,0,0,1
0,0,0,47,5,1,2,1,1,1,3,4464,15,44502,22743,18919,0,0,0,0,3,214,544,7927,44,0,1,1,3,0,0,0,0,1
0,0,163422,15,8,1,5,1,1,1,4,4448,1,4717,1500,2845,12,0,0,0,3,198,944,1850,1,1,0,3,3,4,0,0,0,1
0,0,100026,23,6,1,4,1,1,1,3,4448,1,4717,994,2845,12,0,0,0,3,575,31959,115,71,3,2,1,3,3,0,0,0,0
0,0,128144,1,6,1,4,0,1,1,2,4444,0,44338,655,0,117,0,0,0,3,61,104345,1025,10,0,1,1,5,1,0,0,0,0
0,0,47056,0,0,0,0,0,0,0,0,4444,0,44338,1653,0,117,0,0,0,1,49,13986,16442,101,1,1,1,3,2,0,0,0,0
0,0,170461,28,6,1,4,3,1,1,4,4428,15,44205,18080,0,0,0,0,0,3,20,256,408,348,0,0,1,1,0,0,0,0,0
0,0,93544,1,3,2,1,1,1,1,0,4428,15,44205,20565,0,0,0,0,0,3,763,41719,301,330,2,0,1,3,0,0,0,0,0
0,0,0,54,6,1,4,1,1,1,2,4428,15,44205,48501,0,1002,0,0,0,3,169,0,0,11064,0,2,1,4,1,0,0,0,2
0,0,17044,6,1,1,1,2,1,1,3,4425,0,44195,1530,0,117,0,0,145,1,6,1604,104,12,1,0,1,0,3,0,0,1,0
0,0,11507,47,5,1,2,1,1,1,4,4424,0,44194,1087,0,117,51448,0,146,3,45,9116,3563,39,2,1,1,3,6,0,0,4,0
0,0,157698,47,5,1,2,2,1,1,3,4407,9,43965,47905,0,0,0,0,0,3,4958,0,2370,10887,0,0,1,0,0,0,0,0,2
0,0,209941,1,8,1,5,0,1,2,2,4405,0,43932,7951,141,117,0,0,0,3,7,1239,2061,241,0,0,1,0,4,0,0,0,0
0,0,138343,1,11,1,6,0,3,1,0,4385,1,43777,969,22676,12,0,0,5474,3,122,7869,31224,1059,2,2,3,0,3,0,0,0,0
0,0,91378,51,7,2,4,3,1,1,1,4384,4,43774,1678,0,21,0,0,0,1,6,2842,3473,374,2,0,2,3,0,0,0,0,0
0,0,36254,1,5,1,2,1,1,1,0,4379,0,1873,23588,1184,117,389,335,0,3,110,21480,115,6574,3,0,3,1,4,4,4,0,0
0,0,0,71,3,2,1,2,2,1,4,4377,0,1873,23999,1184,117,0,0,0,3,139,6025,113,38,2,0,1,2,3,0,0,0,1
0,0,185907,0,0,0,0,0,0,0,0,4365,0,35010,31493,0,117,0,0,619,1,186,193,4308,44,0,2,1,2,4,0,0,2,1
0,0,15588,1,8,1,5,0,1,1,3,4362,5,1060,6872,53,0,195,17,0,3,193,353,6,1037,0,0,1,4,0,1,3,0,1
0,0,184476,1,6,1,4,0,1,1,2,4353,0,43535,11620,141,117,0,0,0,1,280,66527,340,455,0,1,1,1,2,0,0,0,0
0,0,95665,1,3,2,1,0,1,1,4,4342,0,43471,1087,0,117,0,0,619,3,34,28,1737,38,0,2,1,1,2,0,0,2,0
0,0,74488,0,0,0,0,0,0,0,0,4338,2,17781,1969,565,0,0,0,0,3,169,162,2254,38,1,1,3,1,0,0,0,0,0
0,0,13311,41,3,2,1,3,1,1,1,4337,5,43428,746,0,25,0,0,606,3,14,77,5358,94,1,0,1,4,3,0,0,3,0
0,0,44072,1,1,1,1,0,1,1,4,4329,0,22903,689,12677,117,4656,3458,331,3,99,580,188,44,2,0,1,1,4,0,0,3,2
0,0,201006,13,3,2,1,3,1,1,4,4326,4,43345,1309,0,0,0,0,0,3,146,70522,2271,931,2,2,1,0,0,0,0,0,0
0,0,117177,18,8,1,5,3,1,2,3,4323,1,43195,297,22397,12,0,0,18,3,203,328,36439,94,2,0,1,0,2,0,0,0,0
0,0,83407,1,3,2,1,0,1,1,3,4321,1,43193,15448,0,12,0,0,0,1,6,202,1798,217,0,2,1,1,2,0,0,0,0
0,0,90048,11,6,1,4,1,1,1,2,4319,0,43171,1513,22378,117,0,0,932,1,4,162,6,36,0,0,1,3,3,0,0,1,0
0,0,128552,1,1,1,1,0,1,1,3,4318,0,43133,1311,22359,117,0,0,331,3,428,51981,144,38,0,0,1,4,4,0,0,3,0
0,0,59448,1,8,1,5,0,1,1,0,4318,0,43133,1311,22359,117,0,0,556,3,54,30505,55,130,3,3,1,4,2,0,0,0,0
0,0,92319,39,1,1,1,3,1,1,3,4305,2,5050,19498,565,23,0,169,0,1,1165,518,678,21,0,1,1,2,2,0,1,0,0
0,0,64740,1,8,1,5,0,1,1,4,4305,2,5050,5529,565,23,3270,169,0,3,66,1684,155,492,2,0,1,4,2,2,2,0,0
0,0,157435,19,3,2,1,1,1,1,2,4297,3,42904,3031,22227,64,0,15732,4065,1,43,18909,1699,4616,6,0,1,3,4,0,0,3,0
0,0,178415,1,2,2,2,0,1,1,2,4289,0,42765,1313,0,117,0,0,168,3,43,544,27,312,1,0,1,3,1,0,0,0,2
0,0,86452,0,0,0,0,0,0,0,0,4289,0,42765,1313,0,117,0,0,556,3,688,162,324,38,4,0,1,5,6,0,0,3,1
0,0,108333,1,6,1,4,0,1,1,4,4256,0,9654,682,5583,117,0,0,145,3,37,2272,49327,322,0,0,4,3,5,0,0,3,0
0,0,53400,1,6,1,4,0,1,1,3,4256,0,9654,682,5583,117,0,0,413,1,20,2170,362,2448,1,0,2,4,6,0,0,3,1
0,0,157872,1,11,1,6,0,3,1,0,4241,1,36425,297,19135,12,0,0,2811,1,34,857,2765,380,1,3,1,2,3,0,0,0,2
0,0,183411,1,10,2,6,0,3,1,0,4230,4,41895,1309,21736,0,0,0,0,3,43,2243,4386,28,0,0,1,1,0,0,0,0,0
0,0,144408,51,7,2,4,3,1,1,1,4230,4,41895,1770,21736,0,0,0,0,1,474,2233,10592,167,0,1,1,3,0,0,0,0,0
0,0,129253,1,8,1,5,0,1,2,2,4230,4,41895,1668,21736,21,0,0,0,3,193,3527,678,378,3,0,1,3,2,0,0,0,2
0,0,92732,1,7,2,4,0,1,1,3,4230,4,41895,2540,21736,21,0,0,0,1,157,811,6,75,4,0,1,3,1,0,0,0,1
0,0,70874,1,1,1,1,3,1,1,0,4220,0,41802,706,0,117,0,0,572,1,20,2169,42257,44,1,1,1,3,3,0,0,1,0
0,0,51200,1,6,1,4,0,1,1,2,4217,0,25393,716,53,117,0,17,331,1,30,33074,293,44,0,0,1,2,5,0,4,3,1
0,0,73582,1,11,1,6,0,3,1,0,4214,1,3811,1430,2292,12,2201,1719,6,3,93,93452,828,1,2,4,2,0,5,0,0,4,0
0,0,85739,1,6,1,4,0,1,1,1,4201,0,28660,681,15446,117,9437,6448,0,3,93,17626,21476,13521,4,4,1,1,1,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,4201,0,28660,8446,15446,117,0,0,142,3,168,46961,0,63,1,0,1,0,2,0,0,1,1
0,0,209846,0,0,0,0,0,0,0,0,4197,0,41605,2604,0,117,0,0,0,3,100,6470,22602,253,2,1,1,1,1,0,0,0,0
0,0,17657,1,8,1,5,3,1,1,0,4194,0,10139,708,0,117,10882,0,0,3,2,3587,8611,410,5,3,1,1,3,1,0,0,0
0,0,68614,1,3,2,1,1,2,1,0,4132,0,41064,682,6654,117,0,0,619,3,186,407,20757,375,3,0,1,3,2,0,0,0,0
0,0,17604,47,5,1,2,2,1,1,3,4132,0,41064,3330,6654,117,0,0,0,3,4,1130,1225,1057,2,2,2,4,3,0,0,0,0
0,0,53087,11,6,1,4,1,1,1,2,4124,0,31953,52477,17053,0,0,0,0,3,7,16224,14086,1039,4,0,1,1,0,0,0,0,0
0,0,0,1,5,1,2,0,2,1,0,4123,5,41016,6872,0,25,0,0,0,3,10,12833,263,340,0,2,1,0,0,0,0,0,2
0,0,23432,1,5,1,2,0,1,1,0,4119,0,40969,1311,21317,117,0,0,331,3,1670,8148,56,1,2,0,2,1,5,0,0,3,0
0,0,90630,8,1,1,1,1,1,1,2,4111,0,14739,655,8436,117,0,0,417,1,67,6720,10599,22185,2,0,1,1,3,0,0,1,0
0,0,135666,23,6,1,4,1,1,1,3,4110,0,726,1087,53,117,0,17,157,1,67,30,46294,21,0,3,1,5,4,0,2,1,1
0,0,11289,1,6,1,4,0,1,1,0,4100,2,5050,12988,565,23,3270,169,185,3,278,307,1348,94,0,0,1,3,4,2,3,4,1
1,0,0,1,8,1,5,3,1,1,0,4100,2,5050,758,565,23,0,0,0,2,980,27,390,39,0,2,1,3,0,0,0,0,2
0,0,206209,21,3,2,1,1,1,1,4,4097,1,40813,6426,10830,12,0,0,55,3,1463,4776,51,84,2,0,1,0,2,0,0,0,2
0,0,123824,8,1,1,1,1,1,1,2,4094,5,30647,6872,16404,25,0,0,160,1,1278,1020,158,1,0,1,3,2,0,0,0,5,0
1,0,63393,1,5,1,2,0,2,1,0,4093,1,23383,290,12916,12,0,0,0,3,55,246,340,1,0,0,1,4,1,0,0,0,1
0,0,104278,1,6,1,4,3,1,1,0,4090,0,40768,990,53,117,0,17,351,3,4,3137,4905,1371,1,1,3,2,3,0,2,2,0
0,0,0,1,6,1,4,0,1,1,3,4090,0,40768,5240,53,0,0,17,0,1,24,1325,7405,4660,2,1,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,4083,1,38428,4508,1070,12,0,0,2071,3,528,52535,0,12717,2,0,1,3,3,0,0,0,2
1,0,165070,1,8,1,5,0,2,1,0,4069,0,40672,706,0,117,12722,0,142,3,999,2289,364,545,2,1,2,4,5,2,0,3,0
0,0,181782,1,2,2,2,0,1,1,0,4061,0,28660,706,15446,117,0,0,142,1,28,123,867,1,0,0,1,3,6,0,0,4,0
0,0,0,1,8,1,5,0,1,1,2,4057,1,8090,317,4769,12,0,0,59,3,416,20459,188,1,0,0,1,1,4,0,0,3,1
0,0,0,21,3,2,1,1,1,1,3,4042,4,40475,164,129,0,0,31,0,3,203,580,2640,21,0,0,1,0,0,0,1,0,1
0,0,114783,0,0,0,0,0,0,0,0,4036,3,40383,527,21062,64,0,0,981,3,157,48111,266,7810,0,0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4029,5,40333,1871,0,25,0,0,0,3,1656,1584,27,246,2,2,2,0,1,0,0,0,1
0,0,152140,1,10,2,6,0,3,1,0,4027,4,40325,45973,21035,21,0,0,4870,3,67,20747,218,4203,0,0,3,0,4,0,0,2,0
0,0,161550,22,8,1,5,3,1,1,1,4022,1,40299,22684,21027,0,0,0,0,1,359,6119,5496,1037,0,0,1,0,0,0,0,0,0
1,0,180438,1,3,2,1,0,1,1,0,4010,4,40172,24704,0,21,0,0,0,1,105,59,353,75,1,0,2,0,2,0,0,0,0
0,0,0,1,2,2,2,0,3,1,0,4006,4,40170,192,435,0,0,0,0,1,3218,24214,0,1741,0,2,3,3,0,0,0,0,1
0,0,0,1,10,2,6,0,2,1,1,4005,4,40167,191,0,21,0,0,514,3,1789,9389,366,983,3,3,1,1,1,0,0,0,2
0,0,0,39,1,1,1,3,1,1,4,4002,0,40138,2604,53,117,11486,17,2648,3,60,2424,1094,2788,4,2,1,0,2,1,1,1,1
0,0,171434,7,7,2,4,1,1,1,2,4001,0,26110,1313,14233,117,0,0,0,3,21,202,714,1,2,3,1,3,3,0,0,0,2
0,0,1088,1,11,1,6,0,3,2,0,3981,5,40057,5071,0,25,0,0,2041,3,359,988,1091,785,1,0,2,3,5,0,0,2,0
0,0,0,11,6,1,4,1,1,1,2,3976,0,40029,2852,0,117,0,0,2648,3,364,0,5007,640,5,0,4,5,4,0,0,3,2
0,0,0,1,6,1,4,0,1,1,0,3975,1,40027,296,0,0,0,0,0,3,60,27726,5601,75,0,0,2,3,0,0,0,0,1
0,0,196539,47,5,1,2,1,1,1,3,3968,0,39926,660,0,117,0,0,932,1,2,2610,4355,71,1,0,2,4,4,0,0,1,0
0,0,36068,1,1,1,1,0,1,1,2,3966,0,12374,2852,0,117,0,0,933,1,204,1697,559,14,0,1,1,4,3,0,0,3,1
0,0,45240,1,5,1,2,0,1,1,0,3961,13,39813,358,20788,0,0,0,0,3,80,16160,424,26447,2,0,2,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3959,1,8317,16990,1819,12,0,0,0,3,203,600,4500,38,0,3,1,2,1,0,0,0,1
0,0,177054,1,8,1,5,0,1,1,0,3950,0,7141,1311,11428,117,1249,3416,331,3,75,404,492,44,2,0,1,2,5,3,3,3,0
0,0,121336,1,7,2,4,0,1,1,4,3931,14,39452,2470,1867,154,0,478,0,1,36,82864,3705,1414,2,0,1,1,2,0,1,0,0
0,0,104278,1,6,1,4,3,1,1,0,3928,0,39421,1313,4225,117,0,0,0,3,4,5715,2533,1371,1,0,1,1,3,0,0,0,2
0,0,162613,0,0,0,0,0,0,0,0,3915,0,39314,1530,0,117,0,0,413,3,233,61070,1889,38,0,0,3,4,5,0,0,0,2
0,0,8814,1,5,1,2,0,1,1,3,3913,0,1717,1530,1075,117,0,0,0,1,60,2610,52,455,4,0,1,2,2,0,0,0,0
0,0,126324,1,8,1,5,0,1,1,0,3910,0,39262,655,53,117,0,17,331,3,1768,313,281,38,0,0,1,2,3,0,2,2,0
0,0,0,1,1,1,1,0,3,1,0,3910,0,39262,655,53,117,0,0,331,3,93,664,1198,1564,0,0,1,0,2,0,0,0,1
0,0,63716,0,0,0,0,0,0,0,0,3902,3,39116,8936,20464,64,0,0,0,3,157,1252,19864,11461,0,0,2,1,0,0,0,0,0
0,0,109295,0,0,0,0,0,0,0,0,3892,11,21171,10896,11749,318,0,0,5066,1,38,3029,26132,521,1,2,1,1,2,0,0,1,0
0,0,0,43,7,2,4,1,1,1,3,3892,11,21171,21923,11749,318,0,0,5066,3,20,2176,1490,44,0,0,1,1,3,0,0,1,1
0,0,168478,23,6,1,4,1,1,1,3,3883,1,39022,2404,20417,12,53009,29215,2631,3,157,1806,1835,36,0,2,1,5,5,1,1,4,0
0,0,109179,19,3,2,1,1,1,1,2,3872,0,22780,706,12613,117,31339,18713,0,3,267,2859,1297,2566,0,1,1,0,3,1,2,0,0
0,0,193045,1,8,1,5,0,1,1,2,3864,2,891,23974,53,23,0,17,0,1,38,3684,1,38,3,0,2,3,2,0,0,0,2
0,0,21697,0,0,0,0,0,0,0,0,3843,0,12559,23816,7177,117,2339,1844,411,1,38,8671,9990,36,1,0,1,4,5,2,2,2,2
0,0,0,22,8,1,5,3,1,1,1,3839,0,38675,1530,0,117,0,0,0,3,36,857,35536,1,0,0,1,3,4,0,0,0,2
0,0,177451,38,2,2,2,1,3,1,4,3834,1,1095,3030,679,12,0,0,0,3,235,31441,18861,3450,0,1,1,0,2,0,0,0,0
0,0,0,1,6,1,4,0,1,1,4,3823,0,23803,5817,0,0,0,0,0,3,146,8130,18700,2744,2,1,5,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3822,0,8321,715,4884,0,0,0,0,3,728,46810,204,5610,1,2,3,4,0,0,0,0,2
0,0,134671,1,11,1,6,0,2,1,0,3821,4,38506,164,0,21,0,0,0,3,157,3112,27,913,0,3,1,5,3,0,0,0,2
0,0,78031,31,9,2,5,3,1,1,3,3816,0,4292,1087,0,117,787,0,619,3,278,253,1436,38,0,0,1,3,4,1,0,2,1
0,0,8554,1,1,1,1,0,1,1,2,3814,0,38478,31141,0,117,0,0,417,1,53,7207,4095,1,0,2,1,4,3,0,0,3,0
0,0,100015,1,6,1,4,0,1,1,3,3810,0,38470,655,53,117,0,17,146,3,1153,2250,57,38,0,0,4,6,6,0,4,4,2
0,0,96722,51,7,2,4,3,1,1,2,3809,0,38467,1313,0,117,0,0,157,1,54,7684,55,31,4,1,1,2,3,0,0,2,2
0,0,0,23,6,1,4,1,1,1,4,3792,0,38425,660,53,117,68031,17,619,1,6,99,23760,1662,1,0,2,0,5,3,4,3,1
0,0,104630,1,6,1,4,0,1,1,2,3785,4,15594,175,8872,21,8538,5825,5505,1,67,366,6,40,0,3,1,2,5,2,2,2,0
0,0,0,18,8,1,5,1,1,2,1,3785,4,15594,206,8872,0,0,0,0,3,1562,88656,2186,1,0,1,1,1,0,0,0,0,1
0,0,0,1,8,1,5,0,3,1,0,3783,0,38361,8681,0,117,0,0,331,1,28,2009,1097,31,0,3,1,0,5,0,0,3,1
0,0,78476,1,1,1,1,0,3,1,0,3781,5,2595,1871,0,25,0,0,0,3,60,737,1254,415,1,0,1,5,3,0,0,0,2
0,0,190839,1,7,2,4,0,1,1,3,3780,0,38324,7132,0,117,8520,0,3519,1,61,24893,19,1289,2,0,1,0,4,2,0,2,1
1,0,53878,45,6,1,4,3,1,2,2,3779,1,38272,290,169,12,58372,44,253,1,21,1765,528,94,1,0,1,1,3,1,2,1,2
0,0,30114,28,6,1,4,3,1,1,4,3771,5,798,5378,0,25,0,0,0,3,20,3733,1156,411,3,0,1,0,1,0,0,0,1
0,0,0,1,7,2,4,0,3,1,0,3769,1,1015,293,638,0,0,0,0,3,462,0,34003,3127,2,1,1,1,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,3762,0,12293,655,0,117,57096,0,145,3,15,2608,9055,38,3,0,1,5,5,1,0,2,1
0,0,36842,11,6,1,4,1,1,1,2,3760,2,38095,3012,0,23,50133,0,1752,1,38,404,8228,31,0,2,1,1,4,0,0,3,1
0,0,118022,0,0,0,0,0,0,0,0,3751,3,37996,527,19944,0,0,0,0,3,7,600,6,31,0,0,1,5,0,0,0,0,2
0,0,75209,1,8,1,5,0,1,1,4,3749,2,21050,75047,0,0,0,0,0,3,203,1830,8235,38,0,0,1,1,0,0,0,0,2
0,0,68051,1,1,1,1,3,1,1,0,3749,2,21050,2908,0,23,4227,0,1027,3,70,33463,2582,322,2,0,1,2,2,1,0,3,0
0,0,71977,1,8,1,5,0,1,1,2,3746,2,27181,97,51,23,0,16,1918,3,211,162,468,38,0,1,1,3,2,0,1,3,2
0,0,202684,15,8,1,5,3,1,1,3,3725,9,37795,9630,129,139,78214,31,5838,3,294,404,644,28,1,1,1,1,2,1,1,1,2
0,0,171210,17,11,1,6,3,1,1,3,3725,9,37795,11434,129,139,0,31,5538,3,919,497,987,44,1,2,1,4,1,0,2,0,0
0,0,0,18,8,1,5,3,1,2,2,3720,0,37758,681,0,117,21316,0,556,3,134,0,1178,237,1,1,1,1,3,3,0,3,1
1,0,0,0,0,0,0,0,0,0,0,3716,1,37728,296,0,12,0,0,202,3,7,404,2316,143,3,4,1,2,3,0,0,2,2
0,0,54059,1,6,1,4,0,1,1,2,3713,7,30468,30238,0,0,0,0,0,1,170,745,1649,44,0,0,1,2,0,0,0,0,0
0,0,188150,8,1,1,1,1,1,1,2,3701,25,7546,15425,4442,756,15264,5680,9339,3,166,22544,3174,40,0,0,1,4,3,3,4,3,0
0,0,176806,70,3,2,1,1,1,1,2,3701,25,7546,6369,4442,756,0,5680,0,3,36,2949,125,131,2,0,3,1,2,0,2,0,0
0,0,209734,22,8,1,5,1,1,1,1,3693,5,37648,6885,0,25,0,0,179,1,4184,18595,153,101,2,0,2,1,0,0,0,0,0
0,0,180491,6,1,1,1,2,1,1,3,3693,5,37648,14530,0,0,0,0,0,1,81,746,4557,1392,1,0,1,0,0,0,0,0,0
0,0,193590,1,11,1,6,0,1,1,3,3676,0,3365,1311,0,117,5228,0,148,3,67,59,56,39,4,0,1,3,4,3,0,3,2
0,0,61530,0,0,0,0,0,0,0,0,3676,0,3365,1311,0,117,5228,0,157,3,146,31257,27344,31,0,1,1,1,1,0,0,2,0
0,0,0,1,6,1,4,0,1,2,2,3676,0,3365,710,0,117,0,0,0,1,53,394,528,940,1,1,1,0,2,0,0,0,2
0,0,14337,1,5,1,2,0,1,1,0,3664,5,37420,1871,19696,25,0,0,180,3,582,10671,27,39,0,2,1,4,3,0,0,3,0
0,0,209231,0,0,0,0,0,0,0,0,3656,8,37290,15672,19612,0,0,0,0,3,2380,72418,0,27198,0,0,0,0,0,0,0,0,0
0,0,15914,1,2,2,2,0,1,1,3,3653,22,37224,32973,797,0,0,0,0,3,37,11502,47385,424,3,0,1,0,0,0,0,0,0
0,0,0,14,2,2,2,1,1,1,2,3649,7,37173,16405,16722,0,0,0,0,3,104,55,20647,9484,3,0,1,5,0,0,0,0,1
0,0,192953,1,1,1,1,0,1,1,2,3641,1,37063,1430,7672,12,0,0,1366,3,379,4593,4679,38,0,0,1,7,5,0,0,2,0
0,0,0,1,2,2,2,0,1,1,0,3629,4,37040,191,0,21,0,0,514,3,78,5794,6500,672,4,2,1,0,1,0,0,1,1
0,0,0,30,5,1,2,3,1,1,3,3627,0,3263,655,2000,117,596,509,331,3,73,162,9,38,1,1,1,1,4,1,2,0,2
0,0,138119,1,1,1,1,0,1,1,2,3622,4,36906,191,19405,21,0,0,1269,3,60,5242,675,345,4,1,2,1,3,0,0,2,0
0,0,96730,47,5,1,2,1,1,1,3,3612,1,14787,803,0,12,0,0,269,3,531,233,1454,1,0,2,1,5,6,0,0,4,2
0,0,115724,1,5,1,2,0,1,1,4,3611,5,36795,1871,19338,0,0,0,0,3,122,298,55,101,4,0,3,0,0,0,0,0,0
0,0,66641,1,6,1,4,1,3,1,0,3606,4,36690,4235,19271,21,0,0,348,3,60,33020,5089,3675,1,0,2,4,2,0,0,2,0
0,0,0,8,1,1,1,1,1,1,2,3606,4,36690,4258,19271,21,0,0,0,1,43,1924,6363,692,1,0,1,1,1,0,0,0,1
0,0,23862,7,7,2,4,1,1,1,1,3604,21,36652,8293,19260,0,0,0,0,1,6,15679,1699,134,0,2,1,1,0,0,0,0,2
0,0,0,22,8,1,5,3,1,1,2,3590,0,36460,1513,0,117,0,0,145,3,37,609,1777,44,1,0,1,3,2,0,0,0,2
0,0,44778,0,0,0,0,0,0,0,0,3583,0,20179,715,11235,117,0,0,145,3,93,580,261,101,0,0,1,2,2,0,0,1,0
0,0,51205,8,1,1,1,1,1,1,2,3582,3,36365,21153,17276,0,0,0,0,1,20,0,34156,430,0,0,1,3,0,0,0,0,1
0,0,18708,0,0,0,0,0,0,0,0,3582,3,36365,5858,17276,64,41370,19464,0,3,54,13026,2377,4555,2,1,1,0,4,0,0,0,0
0,0,54624,1,1,1,1,0,1,1,0,3572,0,1381,1311,1491,117,0,0,146,1,105,19891,3528,7229,1,0,1,4,1,0,0,2,0
0,0,0,1,6,1,4,0,1,1,4,3570,0,5898,655,4971,117,0,0,0,1,61,1424,5165,424,3,0,4,2,2,0,0,0,2
0,0,39705,37,5,1,2,1,1,1,1,3564,1,36207,1029,0,12,0,0,56,1,157,1314,1241,1,4,0,1,4,4,0,0,4,2
0,0,100991,6,1,1,1,1,1,1,4,3560,6,21720,2873,12047,0,0,0,0,3,37,2426,49168,38,2,0,1,4,0,0,0,0,0
0,0,82537,9,7,2,4,2,1,1,2,3560,6,21720,11529,12047,0,0,0,0,1,26,1493,16915,38,3,3,1,3,0,0,0,0,2
0,0,53202,1,6,1,4,0,1,1,4,3560,6,21720,11529,12047,221,10032,6827,3638,1,423,12665,2243,14,0,0,3,1,3,3,3,3,0
0,0,3400,1,6,1,4,0,1,1,2,3559,0,11689,1313,0,117,5411,0,0,1,164,19910,12706,7189,5,0,5,5,3,0,0,0,1
0,0,167425,1,8,1,5,0,1,1,2,3554,0,20749,681,11528,117,8097,4721,0,3,323,315,5245,10,0,1,1,2,4,0,0,0,1
0,0,128929,22,8,1,5,3,1,1,1,3547,15,36014,20540,18933,0,0,0,0,3,10,52085,29963,362,0,0,2,1,0,0,0,0,0
0,0,163774,6,1,1,1,1,1,1,4,3546,6,14321,41652,9969,0,0,0,0,3,45,633,1789,38,0,0,1,6,0,0,0,0,2
0,0,144940,1,6,1,4,0,2,1,0,3546,6,14321,4429,9969,221,0,0,0,3,105,437,319,29344,4,4,1,0,3,0,0,0,0
0,0,76540,0,0,0,0,0,0,0,0,3537,0,6710,1589,3962,117,0,0,0,3,81,5814,796,54,4,0,1,1,1,0,0,0,0
0,0,13498,1,11,1,6,0,3,1,0,3537,0,6710,1588,3962,117,0,0,331,3,21,591,82,31,3,0,2,6,7,0,0,5,1
